date,ahlequelle
2015-11-13,0.017777777777777778
2015-11-14,0.015549575844946827
2015-11-15,0.013877018465646955
2015-11-16,0.012721754082539694
2015-11-17,0.01204543113828658
2015-11-18,0.011809698075549154
2015-11-19,0.011976203336988947
2015-11-20,0.012506595365267499
2015-11-21,0.013362522603046342
2015-11-22,0.014505633492987014
2015-11-23,0.015897576477751058
2015-11-24,0.0175
2015-11-25,0.01927455250239538
2015-11-26,0.021182882427598738
2015-11-27,0.0231866382182716
2015-11-28,0.025247468317075514
2015-11-29,0.027327021166672006
2015-11-30,0.029386945209722622
2015-12-01,0.03138888888888889
2015-12-02,0.033284336451246864
2015-12-03,0.034984115361530656
2015-12-04,0.03638888888888889
2015-12-05,0.03742472982394648
2015-12-06,0.038119349043233504
2015-12-07,0.03852586694475634
2015-12-08,0.03869740392652137
2015-12-09,0.03868708038653496
2015-12-10,0.03854801672280349
2015-12-11,0.03833333333333333
2015-12-12,0.03808802693732618
2015-12-13,0.037824599538765005
2015-12-14,0.03754742946282809
2015-12-15,0.03726089503469373
2015-12-16,0.03696937457954022
2015-12-17,0.03667724642254585
2015-12-18,0.03638888888888889
2015-12-19,0.036108892160877676
2015-12-20,0.035842693849340676
2015-12-21,0.0355959434222364
2015-12-22,0.03537429034752333
2015-12-23,0.03518338409315998
2015-12-24,0.035028874127104835
2015-12-25,0.034916409917316434
2015-12-26,0.03485164093175324
2015-12-27,0.03484021663837377
2015-12-28,0.03488778650513652
2015-12-29,0.035
2015-12-30,0.0351780701164964
2015-12-31,0.03540546395045265
2016-01-01,0.0356612121232694
2016-01-02,0.035924345256347266
2016-01-03,0.036173893971086876
2016-01-04,0.03638888888888889
2016-01-05,0.036555555965930644
2016-01-06,0.036688902497496456
2016-01-07,0.03681113111364738
2016-01-08,0.036944444444444446
2016-01-09,0.03710603142501602
2016-01-10,0.037293026210759736
2016-01-11,0.03749754926214053
2016-01-12,0.03771172103962334
2016-01-13,0.03792766200367311
2016-01-14,0.0381374926147548
2016-01-15,0.03833333333333333
2016-01-16,0.03850905621515756
2016-01-17,0.03866553969711195
2016-01-18,0.038805413811364854
2016-01-19,0.03893130859008464
2016-01-20,0.03904585406543965
2016-01-21,0.03915168026959826
2016-01-22,0.039251417234728844
2016-01-23,0.039347694992999734
2016-01-24,0.039443143576579305
2016-01-25,0.03954039301763592
2016-01-26,0.039642073348337935
2016-01-27,0.039750814600853716
2016-01-28,0.03986924680735162
2016-01-29,0.04
2016-01-30,0.04014738330931682
2016-01-31,0.040322422259218366
2016-02-01,0.04053782147197054
2016-02-02,0.0408062855698392
2016-02-03,0.041140519175090255
2016-02-04,0.04155322690998958
2016-02-05,0.04205711339680307
2016-02-06,0.0426648832577966
2016-02-07,0.043389241115236066
2016-02-08,0.044242891591387334
2016-02-09,0.04523853930851632
2016-02-10,0.04638888888888889
2016-02-11,0.0476671920498285
2016-02-12,0.04888888888888889
2016-02-13,0.04987269012604992
2016-02-14,0.05060820059076559
2016-02-15,0.051127748639858486
2016-02-16,0.05146366263015115
2016-02-17,0.05164827091846615
2016-02-18,0.05171390186162607
2016-02-19,0.05169288381645345
2016-02-20,0.05161754513977086
2016-02-21,0.05152021418840086
2016-02-22,0.051433219319166015
2016-02-23,0.05138888888888889
2016-02-24,0.051403022405831285
2016-02-25,0.05142530398401195
2016-02-26,0.05138888888888889
2016-02-27,0.051241548625628235
2016-02-28,0.05098951965822872
2016-02-29,0.050653654690397225
2016-03-01,0.05025480642584061
2016-03-02,0.04981382756826577
2016-03-03,0.04935157082137957
2016-03-04,0.04888888888888889
2016-03-05,0.048442033356896806
2016-03-06,0.04800885134109123
2016-03-07,0.04758258883955625
2016-03-08,0.047156491850375994
2016-03-09,0.04672380637163455
2016-03-10,0.04627777840141604
2016-03-11,0.04581165393780456
2016-03-12,0.04531867897888422
2016-03-13,0.044792099522739125
2016-03-14,0.044225161567453396
2016-03-15,0.043611111111111114
2016-03-16,0.042952376446243834
2016-03-17,0.0422881150431728
2016-03-18,0.041666666666666664
2016-03-19,0.041127744810267805
2016-03-20,0.04067655788261333
2016-03-21,0.04030968802111402
2016-03-22,0.040023717363180646
2016-03-23,0.03981522804622401
2016-03-24,0.03968080220765493
2016-03-25,0.03961702198488415
2016-03-26,0.03962046951532248
2016-03-27,0.039687726936380716
2016-03-28,0.03981537638546962
2016-03-29,0.04
2016-03-30,0.04023545725029835
2016-03-31,0.040504716938353974
2016-04-01,0.04078802519907188
2016-04-02,0.0410656281673571
2016-04-03,0.04131777197811462
2016-04-04,0.04152470276624948
2016-04-05,0.041666666666666664
2016-04-06,0.041729889380049144
2016-04-07,0.0417245148701916
2016-04-08,0.041666666666666664
2016-04-09,0.04156912473548019
2016-04-10,0.0414312947883709
2016-04-11,0.04124923897351072
2016-04-12,0.041019019439071595
2016-04-13,0.04073669833322548
2016-04-14,0.040398337804144306
2016-04-15,0.04
2016-04-16,0.039542828562634434
2016-04-17,0.03904829310856907
2016-04-18,0.03854294474799533
2016-04-19,0.038053334591104604
2016-04-20,0.03760601374808828
2016-04-21,0.03722753332913776
2016-04-22,0.036944444444444446
2016-04-23,0.03677478615165622
2016-04-24,0.0367025492982469
2016-04-25,0.03670321267914678
2016-04-26,0.03675225508928617
2016-04-27,0.03682515532359538
2016-04-28,0.036897392177004704
2016-04-29,0.036944444444444446
2016-04-30,0.036947272052638994
2016-05-01,0.036908759455489035
2016-05-02,0.03683727223868935
2016-05-03,0.036741175987934714
2016-05-04,0.03662883628891991
2016-05-05,0.03650861872733971
2016-05-06,0.03638888888888889
2016-05-07,0.0362743180576129
2016-05-08,0.036154800310959925
2016-05-09,0.03601653542472881
2016-05-10,0.0358457231747184
2016-05-11,0.03562856333672757
2016-05-12,0.03535125568655516
2016-05-13,0.035
2016-05-14,0.03456786258441832
2016-05-15,0.034075375873395604
2016-05-16,0.03354993883207472
2016-05-17,0.033018950425598534
2016-05-18,0.032509809619109896
2016-05-19,0.032049915377751655
2016-05-20,0.03166666666666667
2016-05-21,0.03137988758139025
2016-05-22,0.031179102739027496
2016-05-23,0.031046261887075974
2016-05-24,0.030963314773033237
2016-05-25,0.030912211144396847
2016-05-26,0.03087490074866436
2016-05-27,0.030833333333333334
2016-05-28,0.030773057042570547
2016-05-29,0.030694013607219663
2016-05-30,0.030599743154793548
2016-05-31,0.0304937858128051
2016-06-01,0.030379681708767186
2016-06-02,0.030260970970192688
2016-06-03,0.030141193724594482
2016-06-04,0.03002389009948546
2016-06-05,0.029912600222378485
2016-06-06,0.029810864220786448
2016-06-07,0.029722222222222223
2016-06-08,0.029647657963122177
2016-06-09,0.029577929615616616
2016-06-10,0.02950123896075934
2016-06-11,0.02940578777960413
2016-06-12,0.02927977785320479
2016-06-13,0.02911141096261511
2016-06-14,0.028888888888888888
2016-06-15,0.02861067808626979
2016-06-16,0.02831630370176099
2016-06-17,0.028055555555555556
2016-06-18,0.027866986738689602
2016-06-19,0.027744203425571518
2016-06-20,0.027669575061452754
2016-06-21,0.02762547109158477
2016-06-22,0.027594260961219013
2016-06-23,0.027558314115606938
2016-06-24,0.0275
2016-06-25,0.02740659218686437
2016-06-26,0.027284980757525112
2016-06-27,0.027146959920522004
2016-06-28,0.02700432388439482
2016-06-29,0.026868866857683353
2016-06-30,0.026752383048927377
2016-07-01,0.02666666666666667
2016-07-02,0.026619861229110444
2016-07-03,0.026605507493145653
2016-07-04,0.026613495525328688
2016-07-05,0.026633715392215918
2016-07-06,0.02665605716036374
2016-07-07,0.026670410896328524
2016-07-08,0.02666666666666667
2016-07-09,0.02663712454230448
2016-07-10,0.02658372461164802
2016-07-11,0.026510816967473268
2016-07-12,0.02642275170255622
2016-07-13,0.026323878909672846
2016-07-14,0.026218548681599153
2016-07-15,0.026111111111111113
2016-07-16,0.026005049920109765
2016-07-17,0.025900383346996306
2016-07-18,0.025796263259296986
2016-07-19,0.02569184152453806
2016-07-20,0.02558627001024576
2016-07-21,0.025478700583946346
2016-07-22,0.025368285113166057
2016-07-23,0.025254175465431152
2016-07-24,0.025135523508267865
2016-07-25,0.025011481109202448
2016-07-26,0.02488120013576115
2016-07-27,0.02474383245547022
2016-07-28,0.024598529935855904
2016-07-29,0.024444444444444446
2016-07-30,0.024281557742834643
2016-07-31,0.02411317116891549
2016-08-01,0.023943415954648523
2016-08-02,0.023776423331995283
2016-08-03,0.023616324532917312
2016-08-04,0.02346725078937615
2016-08-05,0.023333333333333334
2016-08-06,0.023217567732324817
2016-08-07,0.023118406896184152
2016-08-08,0.023033168070319326
2016-08-09,0.0229591685001383
2016-08-10,0.022893725431049054
2016-08-11,0.022834156108459555
2016-08-12,0.02277777777777778
2016-08-13,0.022721835079080883
2016-08-14,0.02266328223112277
2016-08-15,0.022599000847326536
2016-08-16,0.022525872541115273
2016-08-17,0.02244077892591207
2016-08-18,0.022340601615140024
2016-08-19,0.022222222222222223
2016-08-20,0.02208394844633061
2016-08-21,0.021929792329632516
2016-08-22,0.02176519200004412
2016-08-23,0.0215955855854816
2016-08-24,0.02142641121386114
2016-08-25,0.02126310701309892
2016-08-26,0.021111111111111112
2016-08-27,0.02097427913689244
2016-08-28,0.020850136723751772
2016-08-29,0.020734627006076516
2016-08-30,0.020623693118254082
2016-08-31,0.020513278194671875
2016-09-01,0.020399325369717305
2016-09-02,0.020277777777777777
2016-09-03,0.02014624307218321
2016-09-04,0.02000898698203354
2016-09-05,0.019871939755371226
2016-09-06,0.019741031640238705
2016-09-07,0.019622192884678438
2016-09-08,0.019521353736732867
2016-09-09,0.019444444444444445
2016-09-10,0.019394749222252924
2016-09-11,0.019364968150187276
2016-09-12,0.01934515527467377
2016-09-13,0.019325364642138684
2016-09-14,0.019295650299008288
2016-09-15,0.019246066291708858
2016-09-16,0.019166666666666665
2016-09-17,0.0190507561515359
2016-09-18,0.018904642198882403
2016-09-19,0.01873788294249994
2016-09-20,0.018560036516182262
2016-09-21,0.01838066105372313
2016-09-22,0.01820931468891631
2016-09-23,0.018055555555555554
2016-09-24,0.01792668357361189
2016-09-25,0.017820965807765442
2016-09-26,0.017734411108873593
2016-09-27,0.01766302832779374
2016-09-28,0.01760282631538326
2016-09-29,0.017549813922499553
2016-09-30,0.0175
2016-10-01,0.017450316486313254
2016-10-02,0.017401387670153003
2016-10-03,0.017354760927804185
2016-10-04,0.017311983635551757
2016-10-05,0.017274603169680654
2016-10-06,0.017244166906475823
2016-10-07,0.017222222222222222
2016-10-08,0.017208882356742474
2016-10-09,0.01719852400400999
2016-10-10,0.01718408972153584
2016-10-11,0.01715852206683113
2016-10-12,0.01711476359740693
2016-10-13,0.01704575687077434
2016-10-14,0.016944444444444446
2016-10-15,0.016807772486457685
2016-10-16,0.016648701606971936
2016-10-17,0.016484196026674412
2016-10-18,0.01633121996625235
2016-10-19,0.01620673764639296
2016-10-20,0.016127713287783473
2016-10-21,0.01611111111111111
2016-10-22,0.01616741350889422
2016-10-23,0.016281175560975615
2016-10-24,0.01643047051902922
2016-10-25,0.016593371634728977
2016-10-26,0.016747952159748808
2016-10-27,0.016872285345762655
2016-10-28,0.016944444444444446
2016-10-29,0.016949039302390438
2016-10-30,0.016896826145886223
2016-10-31,0.016805097796139708
2016-11-01,0.016691147074358804
2016-11-02,0.016572266801751424
2016-11-03,0.01646574979952548
2016-11-04,0.01638888888888889
2016-11-05,0.01635388959900434
2016-11-06,0.016352608290853644
2016-11-07,0.016371814033373407
2016-11-08,0.016398275895500216
2016-11-09,0.016418762946170673
2016-11-10,0.016420044254321364
2016-11-11,0.01638888888888889
2016-11-12,0.016317780014582162
2016-11-13,0.01622205717919935
2016-11-14,0.01612277402631095
2016-11-15,0.016040984199487435
2016-11-16,0.0159977413422993
2016-11-17,0.01601409909831703
2016-11-18,0.01611111111111111
2016-11-19,0.01630178010619147
2016-11-20,0.01656690513682578
2016-11-21,0.016879234338221152
2016-11-22,0.017211515845584707
2016-11-23,0.01753649779412355
2016-11-24,0.01782692831904479
2016-11-25,0.018055555555555554
2016-11-26,0.018202180869365918
2016-11-27,0.01827481854819788
2016-11-28,0.018288536110276407
2016-11-29,0.01825840107382647
2016-11-30,0.018199480957073036
2016-12-01,0.018126843278241073
2016-12-02,0.018055555555555554
2016-12-03,0.01799753010601119
2016-12-04,0.01795205844168169
2016-12-05,0.017915276873410494
2016-12-06,0.017883321712041055
2016-12-07,0.017852329268416824
2016-12-08,0.01781843585338125
2016-12-09,0.017777777777777778
2016-12-10,0.01772800968812478
2016-12-11,0.017672859573640308
2016-12-12,0.017617573759217343
2016-12-13,0.017567398569748854
2016-12-14,0.017527580330127815
2016-12-15,0.017503365365247207
2016-12-16,0.0175
2016-12-17,0.01752143211330699
2016-12-18,0.017566415800200224
2016-12-19,0.017632406709739572
2016-12-20,0.017716860490984917
2016-12-21,0.017817232792996116
2016-12-22,0.017930979264833037
2016-12-23,0.018055555555555554
2016-12-24,0.018188546040604495
2016-12-25,0.01832805000094453
2016-12-26,0.01847229544392127
2016-12-27,0.01861951037688034
2016-12-28,0.01876792280716736
2016-12-29,0.01891576074212796
2016-12-30,0.019061252189107748
2016-12-31,0.01920262515545235
2017-01-01,0.019338107648507394
2017-01-02,0.0194659276756185
2017-01-03,0.01958431324413128
2017-01-04,0.019691492361391363
2017-01-05,0.01978569303474437
2017-01-06,0.019865143271535924
2017-01-07,0.01992807107911164
2017-01-08,0.019972704464817144
2017-01-09,0.019997271435998058
2017-01-10,0.02
2017-01-11,0.019984324263339404
2017-01-12,0.019974502729215915
2017-01-13,0.02
2017-01-14,0.020082900727855388
2017-01-15,0.020215769764118895
2017-01-16,0.0203837920099206
2017-01-17,0.02057215236639059
2017-01-18,0.02076603573465895
2017-01-19,0.02095062701585576
2017-01-20,0.021111111111111112
2017-01-21,0.021235803704710836
2017-01-22,0.0213255436135638
2017-01-23,0.021384300437734625
2017-01-24,0.021416043777287924
2017-01-25,0.021424743232288324
2017-01-26,0.02141436840280044
2017-01-27,0.021388888888888888
2017-01-28,0.02135224532145805
2017-01-29,0.021308262454771347
2017-01-30,0.021260736073931957
2017-01-31,0.021213461964043064
2017-02-01,0.021170235910207835
2017-02-02,0.021134853697529456
2017-02-03,0.021111111111111112
2017-02-04,0.02110302842053567
2017-02-05,0.021115523833304804
2017-02-06,0.021153740041399867
2017-02-07,0.021222819736802224
2017-02-08,0.021327905611493232
2017-02-09,0.021474140357454263
2017-02-10,0.021666666666666667
2017-02-11,0.021912187805599136
2017-02-12,0.02222364933866963
2017-02-13,0.02261555740478345
2017-02-14,0.023102418142845884
2017-02-15,0.02369873769176222
2017-02-16,0.024419022190437758
2017-02-17,0.025277777777777777
2017-02-18,0.026280614267012725
2017-02-19,0.02739755616867362
2017-02-20,0.028589731667616636
2017-02-21,0.02981826894869795
2017-02-22,0.03104429619677372
2017-02-23,0.032228941596700124
2017-02-24,0.03333333333333333
2017-02-25,0.03432670919178566
2017-02-26,0.03521074535819403
2017-02-27,0.03599522761895148
2017-02-28,0.03668994176045109
2017-03-01,0.037304673569085886
2017-03-02,0.037849208831248954
2017-03-03,0.03833333333333333
2017-03-04,0.038766776371092423
2017-03-05,0.03915904127772098
2017-03-06,0.039519574895774054
2017-03-07,0.039857824067806746
2017-03-08,0.04018323563637414
2017-03-09,0.04050525644403131
2017-03-10,0.04083333333333333
2017-03-11,0.04117226890013229
2017-03-12,0.041508288753468243
2017-03-13,0.04182297425567825
2017-03-14,0.042097906769099365
2017-03-15,0.04231466765606866
2017-03-16,0.04245483827892319
2017-03-17,0.0425
2017-03-18,0.042438219942858506
2017-03-19,0.042283508275947373
2017-03-20,0.04205636092893765
2017-03-21,0.04177727383150036
2017-03-22,0.04146674291330653
2017-03-23,0.04114526410402717
2017-03-24,0.04083333333333333
2017-03-25,0.04054715453543081
2017-03-26,0.04028576366266454
2017-03-27,0.040043904671914224
2017-03-28,0.03981632152005957
2017-03-29,0.03959775816398028
2017-03-30,0.039382958560556076
2017-03-31,0.03916666666666667
2017-04-01,0.03894540033459545
2017-04-02,0.03872277299824061
2017-04-03,0.038504171986904014
2017-04-04,0.03829498462988756
2017-04-05,0.03810059825649312
2017-04-06,0.03792640019602257
2017-04-07,0.03777777777777778
2017-04-08,0.03765650547109994
2017-04-09,0.03754990630548743
2017-04-10,0.037441690450477946
2017-04-11,0.03731556807560916
2017-04-12,0.037155249350418765
2017-04-13,0.036944444444444446
2017-04-14,0.03667155721053626
2017-04-15,0.03634376623479381
2017-04-16,0.03597294378662903
2017-04-17,0.03557096213545389
2017-04-18,0.03514969355068035
2017-04-19,0.034721010301720354
2017-04-20,0.034296784657985885
2017-04-21,0.03388888888888889
2017-04-22,0.03350680033976262
2017-04-23,0.03315041665962549
2017-04-24,0.0328172405734172
2017-04-25,0.032504774806077476
2017-04-26,0.032210522082546
2017-04-27,0.0319319851277625
2017-04-28,0.03166666666666667
2017-04-29,0.03141296736478304
2017-04-30,0.03117287964997538
2017-05-01,0.030949293890692307
2017-05-02,0.03074510045538241
2017-05-03,0.03056318971249429
2017-05-04,0.030406452030476545
2017-05-05,0.03027777777777778
2017-05-06,0.0301780648949828
2017-05-07,0.030100241611221296
2017-05-08,0.03003524372775916
2017-05-09,0.029974007045862287
2017-05-10,0.029907467366796572
2017-05-11,0.02982656049182792
2017-05-12,0.029722222222222223
2017-05-13,0.02958841089137258
2017-05-14,0.0294311749611809
2017-05-15,0.029259585425676308
2017-05-16,0.029082713278887916
2017-05-17,0.02890962951484484
2017-05-18,0.028749405127576202
2017-05-19,0.02861111111111111
2017-05-20,0.028501833645571923
2017-05-21,0.028420719655453924
2017-05-22,0.028364931251345624
2017-05-23,0.02833163054383555
2017-05-24,0.02831797964351222
2017-05-25,0.028321140660964146
2017-05-26,0.028338275706779853
2017-05-27,0.028366546891547852
2017-05-28,0.028403116325856667
2017-05-29,0.028445146120294817
2017-05-30,0.028489798385450817
2017-05-31,0.028534235231913188
2017-06-01,0.02857561877027045
2017-06-02,0.02861111111111111
2017-06-03,0.02863670624344816
2017-06-04,0.028643725669992393
2017-06-05,0.02862232277187908
2017-06-06,0.02856265093024347
2017-06-07,0.028454863526220845
2017-06-08,0.02828911394094645
2017-06-09,0.028055555555555556
2017-06-10,0.027748011763806826
2017-06-11,0.02737498600995256
2017-06-12,0.02694865175086844
2017-06-13,0.02648118244343017
2017-06-14,0.02598475154451345
2017-06-15,0.025471532510993964
2017-06-16,0.024953698799747417
2017-06-17,0.024443423867649496
2017-06-18,0.023952881171575905
2017-06-19,0.02349424416840234
2017-06-20,0.023079686315004497
2017-06-21,0.022721381068258065
2017-06-22,0.02243150188503874
2017-06-23,0.022222222222222223
2017-06-24,0.02209961589503144
2017-06-25,0.022045358152078254
2017-06-26,0.022035024600321754
2017-06-27,0.022044190846721032
2017-06-28,0.022048432498235175
2017-06-29,0.02202332516182328
2017-06-30,0.021944444444444444
2017-07-01,0.021796917368133058
2017-07-02,0.021604076615224725
2017-07-03,0.02139880628313038
2017-07-04,0.021213990469260924
2017-07-05,0.021082513271027288
2017-07-06,0.021037258785840375
2017-07-07,0.021111111111111112
2017-07-08,0.02131686105290929
2017-07-09,0.021586926251940232
2017-07-10,0.021833631057568133
2017-07-11,0.02196929981915719
2017-07-12,0.02190625688607161
2017-07-13,0.02155682660767559
2017-07-14,0.020833333333333332
2017-07-15,0.019714873923955087
2017-07-16,0.01844763528663534
2017-07-17,0.017344576840014652
2017-07-18,0.016718658002733557
2017-07-19,0.016882838193432607
2017-07-20,0.01815007683075235
2017-07-21,0.020833333333333332
2017-07-22,0.025
2017-07-23,0.029867961307036495
2017-07-24,0.03494057723780716
2017-07-25,0.03985396843240043
2017-07-26,0.04424425553090471
2017-07-27,0.04774755917340843
2017-07-28,0.05
2017-07-29,0.050753800514592856
2017-07-30,0.05022559067640035
2017-07-31,0.04874810230846084
2017-08-01,0.04665406723381269
2017-08-02,0.044276217275494266
2017-08-03,0.04194728425654391
2017-08-04,0.04
2017-08-05,0.03868933739201032
2017-08-06,0.03795923357116044
2017-08-07,0.03767586673914537
2017-08-08,0.03770541509766012
2017-08-09,0.037914056848399685
2017-08-10,0.038167970193059085
2017-08-11,0.03833333333333333
2017-08-12,0.038308901747621776
2017-08-13,0.03812374002114124
2017-08-14,0.037839490015812875
2017-08-15,0.03751779359355784
2017-08-16,0.03722029261629732
2017-08-17,0.03700862894595247
2017-08-18,0.036944444444444446
2017-08-19,0.037070034561461095
2017-08-20,0.03735030909775693
2017-08-21,0.037730831441853206
2017-08-22,0.038157164982271105
2017-08-23,0.03857487310753183
2017-08-24,0.03892951920615662
2017-08-25,0.03916666666666667
2017-08-26,0.03924591303536445
2017-08-27,0.03918299248967746
2017-08-28,0.03900767336481447
2017-08-29,0.038749723995984246
2017-08-30,0.03843891271839554
2017-08-31,0.038105007867257144
2017-09-01,0.03777777777777778
2017-09-02,0.037480164932973584
2017-09-03,0.03720780840709008
2017-09-04,0.03694952142218012
2017-09-05,0.036694117200296604
2017-09-06,0.03643040896349239
2017-09-07,0.03614720993382034
2017-09-08,0.035833333333333335
2017-09-09,0.03548195330983872
2017-09-10,0.03510368771416178
2017-09-11,0.034713515322882256
2017-09-12,0.0343264149125799
2017-09-13,0.03395736525983446
2017-09-14,0.03362134514122569
2017-09-15,0.03333333333333333
2017-09-16,0.03310335969615224
2017-09-17,0.03292165842333762
2017-09-18,0.03277351479195978
2017-09-19,0.03264421407908901
2017-09-20,0.032519041561795636
2017-09-21,0.03238328251714994
2017-09-22,0.03222222222222222
2017-09-23,0.032027672369433095
2017-09-24,0.03181755031260434
2017-09-25,0.03161629982090803
2017-09-26,0.03144836466351624
2017-09-27,0.03133818860960108
2017-09-28,0.0313102154283346
2017-09-29,0.03138888888888889
2017-09-30,0.031590497977103595
2017-10-01,0.03189871254548864
2017-10-02,0.0322890476632215
2017-10-03,0.032737018399479685
2017-10-04,0.03321813982344064
2017-10-05,0.03370792700428187
2017-10-06,0.03418189501118088
2017-10-07,0.03461555891331512
2017-10-08,0.03498443377986211
2017-10-09,0.035264034679999307
